Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;418;Serviço;931528-74/2026;PATRIMÔNIO - SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;Catálogo do Compras.gov.br;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;;;;;-;0,0000;0,0000;46800,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;359;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19774;CONDIMENTO;463938;ADICIONAL: CABEÇA, APRESENTAÇÃO: NATURAL, TIPO: ALHO;EMB;15000,0000;2,6700;40050,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;360;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19774;CONDIMENTO;463930;APRESENTAÇÃO: NATURAL, TIPO: SALSA;KG;750,0000;1,8000;1350,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;361;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19774;CONDIMENTO;463856;APRESENTAÇÃO: DESIDRATADO, TIPO: ALECRIM;KG;26,0000;3,2800;85,2800;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;362;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19774;CONDIMENTO;463857;APRESENTAÇÃO: PÓ, TIPO: AÇAFRÃO;KG;20,0000;31,5000;630,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;363;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19774;CONDIMENTO;463893;APRESENTAÇÃO: PÓ, TIPO: CÚRCUMA;KG;20,0000;29,4900;589,8000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;364;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19774;CONDIMENTO;463908;APRESENTAÇÃO: DESIDRATADO, TIPO: MANJERICÃO;KG;50,0000;15,0000;750,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;365;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19774;CONDIMENTO;463916;APRESENTAÇÃO: DESIDRATADO, TIPO: ORÉGANO;KG;50,0000;8,0200;401,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;366;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19774;CONDIMENTO;463904;APRESENTAÇÃO: FOLHA, TIPO: LOURO;KG;50,0000;7,7000;385,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;367;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19690;ARROZ BENEFICIADO;472895;CARACTERÍSTICA ADICIONAL: ORGÂNICO, CLASSE: LONGO FINO, QUALIDADE: TIPO 1, SUBGRUPO: POLIDO, TIPO: AGULHINHA/BRANCO;KG;375,0000;7,9900;2996,2500;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;368;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19690;ARROZ BENEFICIADO;458908;CLASSE: LONGO FINO, QUALIDADE: TIPO 1, SUBGRUPO: POLIDO, TIPO: PARBOILIZADO;KG;250,0000;7,4900;1872,5000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;369;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19690;ARROZ BENEFICIADO;458910;CLASSE: LONGO FINO, QUALIDADE: TIPO 1, SUBGRUPO: INTEGRAL, TIPO: PARBOILIZADO;KG;250,0000;11,9000;2975,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;370;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8945;ÓLEOS E GORDURAS COMESTÍVEIS;19768;AZEITE;463696;ESPÉCIE VEGETAL: DE OLIVA, TEOR DA ACIDEZ: EXTRAVIRGEM - MENOR QUE 0,8%, TIPO: PURO;UN;50,0000;55,4900;2774,5000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;371;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;6810;PRODUTOS QUÍMICOS;19766;CAFÉ;463587;APRESENTAÇÃO: TORRADO MOÍDO, EMPACOTAMENTO: VÁCUO, INTENSIDADE: MÉDIA, TIPO: TRADICIONAL;PCT;400,0000;12,4900;4996,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;372;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8945;ÓLEOS E GORDURAS COMESTÍVEIS;17295;CREME DE LEITE;446533;PROCESSAMENTO: UHT, TEOR GORDURA: ATÉ 20% DE GORDURA, TRATAMENTO: HOMOGENEIZADO;EMB;1000,0000;4,9900;4990,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;373;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19716;MASSA DE TOMATE;459670;APRESENTAÇÃO: CREME, COMPOSIÇÃO: TRADICIONAL, TIPO: EXTRATO CONCENTRADO;EMB;1500,0000;7,9800;11970,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;374;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19774;CONDIMENTO;463937;APRESENTAÇÃO: PÓ, TIPO: URUCUM;EMB;3600,0000;4,1900;15084,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;375;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19715;MOLHO DE MESA;459658;APRESENTAÇÃO: CREME, COMPOSIÇÃO: TRADICIONAL, TIPO: MAIONESE;EMB;400,0000;17,4900;6996,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;376;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8945;ÓLEOS E GORDURAS COMESTÍVEIS;19767;ÓLEO VEGETAL COMESTÍVEL;463692;ESPÉCIE VEGETAL: SOJA, TIPO: PURO, TIPO QUALIDADE: TIPO 1;EMB;750,0000;8,9900;6742,5000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;377;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;852;SAL;448219;ADITIVOS: IODATO DE POTÁSSIO, APLICAÇÃO: ALIMENTÍCIA, CARACTERÍSTICAS ADICIONAIS: 50% CLORETO DE POTÁSSIO, 50% CLORETO DE SÓDIO, TIPO: REFINADO;SC;1200,0000;2,9800;3576,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;378;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;12619;TEMPERO;243203;APLICAÇÃO: USO CULINÁRIO, APRESENTAÇÃO: LÍQUIDO, TIPO: COMPLETO SEM PIMENTA, CONDIMENTADO E CONCENTRADO;GRF;1500,0000;5,9300;8895,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;379;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;853;VINAGRE;217096;ACIDEZ: 4,20, ASPECTO FÍSICO: LÍQUIDO, ASPECTO VISUAL: LÍMPIDO E SEM DEPÓSITOS, MATÉRIA-PRIMA: ÁLCOOL CANA DE AÇÚCAR, TIPO: NEUTRO;FR;2700,0000;2,6000;7020,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;380;Material;931528-86/2026;NUTRIÇÃO Gêneros alimentícios - não perecíveis.;Catálogo do Compras.gov.br;Material;8710;FORRAGENS E ALIMENTOS;852;SAL;;;-;0,0000;0,0000;60,0000;0,0000;21/12/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;381;Material;931528-85/2026;ALMOXARIFADO CME - INSUMOS;Catálogo do Compras.gov.br;Material;6810;PRODUTOS QUÍMICOS;6136;DETERGENTE;462871;APLICAÇÃO: LAVAGEM E HIGIENIZAÇAO DE INSTRUMENTAL CIRURGICO, AROMA: NEUTRO, ASPECTO FÍSICO: LÍQUIDO INCOLOR, CARACTERÍSTICAS ADICIONAIS: DILUIÇÃO PARA DESINFECÇÃO 1/50 LITROS, COMPOSIÇÃO: DODECILBENZENO SULFONATO DE SÓDIO;L;58,0000;30,0000;1740,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;382;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;11016;PONTEIRA LABORATÓRIO;446911;CAPACIDADE: ATÉ 1000 MCL, ESTERILIDADE*: APIROGÊNICO, LIVRE DE DNASE E RNASE, MATERIAL: POLIPROPILENO, TIPO USO*: ESTERILIZÁVEL;UN;20000,0000;0,0800;1600,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;383;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;11016;PONTEIRA LABORATÓRIO;408699;CAPACIDADE: ATÉ 200 MCL, ESTERILIDADE*: ESTÉRIL, APIROGÊNICO, LIVRE DE DNASE E RNASE, MATERIAL: POLIPROPILENO, TIPO USO*: DESCARTÁVEL;UN;20000,0000;0,0500;1000,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;384;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;2435;TIRA LABORATÓRIO;417845;CAPACIDADE: 8 POÇOS, MATERIAL: PLÁSTICO, TIPO: PARA IMUNOENSAIOS, TIPO FUNDO: FUNDO CHATO, VOLUME: 0,4;UN;2000,0000;0,5200;1040,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;385;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;4416;CANETA PERMANENTE;608143;CARACTERÍSTICAS ADICIONAIS: SECAGEM  EM PLÁSTICO, VINIL, ACRÍLICO E VIDRO, COR TINTA: AZUL/PRETO/VERMELHO, MATERIAL CORPO: PLÁSTICO, MATERIAL PONTA: POLIÉSTER, TIPO ESCRITA: EXTRAFINA;UN;30,0000;24,9000;747,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;386;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;8637;LAMÍNULA;409643;DIMENSÕES: CERCA DE 25 X 25, MATERIAL: VIDRO;UN;30,0000;14,2500;427,5000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;387;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;8637;LAMÍNULA;409646;DIMENSÕES: CERCA DE 25 X 50, MATERIAL: VIDRO;UN;30,0000;15,3000;459,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;388;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;2176;AGULHA COLETA SANGUE À VÁCUO;411900;DIMENSÃO: 25 G X 1 1/4", MATERIAL: AÇO INOXIDÁVEL SILICONIZADO, TIPO CONEXÃO: CONECTOR LUER LOCK EM PLÁSTICO, TIPO FIXAÇÃO: PROTETOR PLÁSTICO, TIPO PONTA: BISEL CURTO TRIFACETADO, USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL;CX;300,0000;47,0000;14100,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;389;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;13114;TUBO LABORATÓRIO;625906;ACESSÓRIOS: TAMPA ROSQUEÁVEL, CAPACIDADE: 50, CARACTERÍSTICA ADICIONAL: BAIXA RETENÇÃO DE ÁCIDOS NUCLEICOS, ESTERILIDADE: ESTÉRIL, APIROGÊNICO, LIVRE DE DNASE E RNASE, GRADUAÇÃO: GRADUADO, MATERIAL: PLÁSTICO, TIPO: CENTRÍFUGA, TIPO FUNDO: FUNDO CÔNICO, USO: DESCARTÁVEL;UN;10000,0000;0,8900;8900,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;390;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;8637;LAMÍNULA;;;-;0,0000;0,0000;1000,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;391;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;9748;MICROPIPETA;483416;ADICIONAL: AUTOCLAVÁVEL, AJUSTE: VOLUME REGULÁVEL, CAPACIDADE ASPIRAÇÃO: ATÉ 100, CARACTERÍSTICA ADICIONAL: 16 CANAIS, COMPONENTES: COM EJETOR DE PONTEIRA, SUPORTE, TIPO*: MULTICANAL, MECÂNICA;UN;1,0000;191,3000;191,3000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;392;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;9748;MICROPIPETA;454365;ADICIONAL: AUTOCLAVÁVEL, AJUSTE: VOLUME REGULÁVEL, CAPACIDADE ASPIRAÇÃO: ATÉ 10, COMPONENTES: COM EJETOR DE PONTEIRA, COMPONENTES ADICIONAIS: COM CARREGADOR BATERIA, TIPO*: MONOCANAL, DIGITAL;UN;1,0000;191,3000;191,3000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;393;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;9748;MICROPIPETA;452811;ADICIONAL: AUTOCLAVÁVEL, AJUSTE: VOLUME REGULÁVEL, CAPACIDADE ASPIRAÇÃO: ATÉ 50, COMPONENTES: COM EJETOR DE PONTEIRA, TIPO*: MONOCANAL, MECÂNICA;UN;1,0000;191,3000;191,3000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;394;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;9748;MICROPIPETA;450677;ADICIONAL: AUTOCLAVÁVEL, AJUSTE: VOLUME REGULÁVEL, CAPACIDADE ASPIRAÇÃO: ATÉ 10, COMPONENTES: COM EJETOR DE PONTEIRA, TIPO*: MONOCANAL, MECÂNICA;UN;1,0000;191,3000;191,3000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;395;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;9748;MICROPIPETA;454353;ADICIONAL: AUTOCLAVÁVEL, AJUSTE: VOLUME REGULÁVEL, CAPACIDADE ASPIRAÇÃO: ATÉ 300, CARACTERÍSTICA ADICIONAL: 12 CANAIS, COMPONENTES: COM EJETOR DE PONTEIRA, TIPO*: MULTICANAL, MECÂNICA;UN;1,0000;191,3000;191,3000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;396;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;16365;CONTADOR DE CÉLULAS;419221;ADICIONAL: C/ ALARME, SISTEMA SEGURANÇA, AJUSTE: AJUSTE MECÂNICO, COM VISOR DIGITAL, CAPACIDADE: ATÉ 10 TIPOS CELULARES, MEMÓRIA: ATÉ 100 CONTAGENS, OUTROS COMPONENTES: C/ CONTAGEM RELATIVA E ABSOLUTA, TIPO: P/ CÉLULAS SANGUÍNEAS;UN;2,0000;1200,0000;2400,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;397;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;2242;ALÇA BACTERIOLÓGICA;408824;DIMENSÕES: CERCA DE 35 X 150, ESTERILIDADE: ESTÉRIL, DESCARTÁVEL, FORMATO: EM "T", MATERIAL*: PLÁSTICO, TIPO*: DRIGALSKY;UN;1000,0000;0,8900;890,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;398;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;13831;SWAB;480902;APRESENTAÇÃO*: EMBALAGEM INDIVIDUAL, ESTERILIDADE: ESTÉRIL, MATERIAL: HASTE PLÁSTICA, TIPO DE USO: DESCARTÁVEL, TIPO PONTA: PONTA EM ALGODÃO HIDRÓFILO E RAYON;UN;1000,0000;0,2400;240,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;399;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;13831;SWAB;440736;ADITIVOS: COM SOLUÇÃO REAGENTE, APRESENTAÇÃO*: EMBALAGEM INDIVIDUAL EM TUBO PLÁSTICO, ESTERILIDADE: ESTÉRIL, MATERIAL: HASTE PLÁSTICA, TIPO DE USO: DESCARTÁVEL, TIPO PONTA: PONTA DE ALGODÃO;UN;1000,0000;3,2700;3270,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;400;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;19042;MEIO DE CULTURA.;473359;ASPECTO FÍSICO*: SÓLIDO, CARACTERÍSTICAS ADICIONAIS 1: PLACA 90 MM, TIPO*: ÁGAR CROMOGÊNICO PARA KPC;UN;1000,0000;4,2000;4200,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;401;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;19042;MEIO DE CULTURA.;473359;ASPECTO FÍSICO*: SÓLIDO, CARACTERÍSTICAS ADICIONAIS 1: PLACA 90 MM, TIPO*: ÁGAR CROMOGÊNICO PARA KPC;UN;1000,0000;4,2000;4200,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;402;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;19042;MEIO DE CULTURA.;473359;ASPECTO FÍSICO*: SÓLIDO, CARACTERÍSTICAS ADICIONAIS 1: PLACA 90 MM, TIPO*: ÁGAR CROMOGÊNICO PARA KPC;UN;1000,0000;4,2000;4200,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;403;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;19042;MEIO DE CULTURA.;473359;ASPECTO FÍSICO*: SÓLIDO, CARACTERÍSTICAS ADICIONAIS 1: PLACA 90 MM, TIPO*: ÁGAR CROMOGÊNICO PARA KPC;UN;1000,0000;4,2000;4200,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;404;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;18913;MEIO DE CULTURA;618671;APRESENTAÇÃO: LÍQUIDO, CARACTERÍSTICA ADICIONAL: TUBO 13X100MM, TIPO: CALDO TETRATIONATO;UN;1000,0000;5,0000;5000,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;405;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;7094;ESTANTE TUBO ENSAIO;438222;CAPACIDADE*: ATÉ 40 UNIDADES, DIÂMETRO TUBO: PARA TUBOS ATÉ 15, MATERIAL: ARAME REVESTIDO EM PVC;UN;10,0000;23,8500;238,5000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;406;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;4352;CÂMARA CONTAGEM;410860;MATERIAL: VIDRO, PROFUNDIDADE: PROFUNDIDADE CERCA DE 0,2, TIPO: FUCHS ROSENTAL;UN;2,0000;350,0000;700,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;407;Material;931528-84/2026;LABORATÓRIO Aquisição de insumos essenciais para o funcionamento do Laboratório de Análises Clínicas;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;4352;CÂMARA CONTAGEM;411380;CARACTERÍSTICA ADICIONAL: ESPELHADA, MATERIAL: VIDRO, PROFUNDIDADE: PROFUNDIDADE CERCA DE 0,1, TIPO: NEUBAUER;UN;1,0000;250,0000;250,0000;0,0000;21/09/2026
HOSPITAL DA MULHER PARTEIRA MARIA CORREIA/RN;931528;408;Serviço;931528-83/2026;Contratação de empresa para serviço de Locação de equipamentos da área de saúde do tipo Equipamentos;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;17911;CABINE SEGURANÇA BIOLÓGICA;452875;CLASSE: CLASSE II, COMPONENTES: JANELA CORREDIÇA,LÂMPADA GERMICIDA,LUZ INTERNA, FLUXO DE AR: RECIRCULAÇÃO 70% DE AR, MATERIAL: AÇO INOX, TIPO: TIPO A2, TIPO EXAUSTOR: EXAUSTÃO AMBIENTE EXTERNO, TIPO FILTRO: FILTRO HEPA EXAUSTÃO E INSUFLAÇÃO;UN;1,0000;35000,0000;35000,0000;0,0000;21/09/2026
