Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;60;Soluções de TIC;930290-26/2026;Locação de impressoras;Catálogo do Compras.gov.br;Serviço;152;OUTSOURCING DE IMPRESSÃO - MODALIDADE LOCAÇÃO DE EQUIPAMENTOMAIS PÁGINAS IMPRESSAS;;;;;-;0,0000;0,0000;150000,0000;0,0000;03/08/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;61;Soluções de TIC;930290-26/2026;Locação de impressoras;Catálogo do Compras.gov.br;Serviço;152;OUTSOURCING DE IMPRESSÃO - MODALIDADE LOCAÇÃO DE EQUIPAMENTOMAIS PÁGINAS IMPRESSAS;;;;;-;0,0000;0,0000;30000,0000;0,0000;03/08/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;62;Serviço;930290-31/2026;Obras e Reformas;Catálogo do Compras.gov.br;Serviço;545;TIPOS ESPECIAIS DE SERVIÇOS DE CONSTRUÇÃO;;;;;-;0,0000;0,0000;330295,0900;0,0000;30/10/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;63;Serviço;930290-31/2026;Obras e Reformas;Catálogo do Compras.gov.br;Serviço;545;TIPOS ESPECIAIS DE SERVIÇOS DE CONSTRUÇÃO;;;;;-;0,0000;0,0000;664049,4000;0,0000;30/10/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;64;Serviço;930290-31/2026;Obras e Reformas;Catálogo do Compras.gov.br;Serviço;545;TIPOS ESPECIAIS DE SERVIÇOS DE CONSTRUÇÃO;;;;;-;0,0000;0,0000;800000,0000;0,0000;30/10/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;65;Serviço;930290-31/2026;Obras e Reformas;Catálogo do Compras.gov.br;Serviço;545;TIPOS ESPECIAIS DE SERVIÇOS DE CONSTRUÇÃO;;;;;-;0,0000;0,0000;800000,0000;0,0000;30/10/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;66;Serviço;930290-31/2026;Obras e Reformas;Catálogo do Compras.gov.br;Serviço;545;TIPOS ESPECIAIS DE SERVIÇOS DE CONSTRUÇÃO;;;;;-;0,0000;0,0000;350000,0000;0,0000;30/10/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;69;Material;930290-8/2026;Aquisição de descartáveis;Catálogo do Compras.gov.br;Material;7350;LOUÇA E ARTIGOS DE MESA;;;;;-;0,0000;0,0000;45000,0000;0,0000;04/05/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;70;Material;930290-14/2026;Aquisição de material de limpeza;Catálogo do Compras.gov.br;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;;;;;-;0,0000;0,0000;200000,0000;0,0000;30/09/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;71;Soluções de TIC;930290-12/2026;Equipamentos e insumos para TI;Catálogo do Compras.gov.br;Material;7090;SUPRIMENTOS DE INFORMÁTICA - TIC;7590;RIBBON;262452;APLICAÇÃO: IMPRESSORA DE ETIQUETA ZEBRA S-400, COMPRIMENTO: 450, COR: PRETA, LARGURA: 110, MATERIAL: CERA;RO;70,0000;120,2800;8419,6000;0,0000;29/05/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;72;Soluções de TIC;930290-12/2026;Equipamentos e insumos para TI;Catálogo do Compras.gov.br;Material;7070;PEÇAS E ACESSÓRIOS PARA IMPRESSORAS;219;FITA IMPRESSORA;453807;COMPRIMENTO: 74, COR: PRETA, LARGURA: 110, MATERIAL: RIBBON DE CERA, TIPO IMPRESSORA 1: IMPRESSORA TÉRMICA ZEBRA MODELO TLP284;RO;40,0000;7,0000;280,0000;0,0000;29/05/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;73;Soluções de TIC;930290-12/2026;Equipamentos e insumos para TI;Catálogo do Compras.gov.br;Material;7090;SUPRIMENTOS DE INFORMÁTICA - TIC;7590;RIBBON;377082;APLICAÇÃO: IMPRESSORA ZEBRA, S300, CARACTERÍSTICAS ADICIONAIS: ETIQUETAS RESINA BRANCA, COMPRIMENTO: 450, COR: PRETA, LARGURA: 89, MATERIAL: RESINA;RO;40,0000;105,0000;4200,0000;0,0000;29/05/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;74;Soluções de TIC;930290-12/2026;Equipamentos e insumos para TI;Catálogo do Compras.gov.br;Material;7730;FONÓGRAFOS, RÁDIOS E TELEVISORES DE TIPO DOMÉSTICO;12609;TELEVISOR;;;-;0,0000;0,0000;12800,0000;0,0000;29/05/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;75;Material;930290-19/2026;Aquisição de água mineral;Catálogo do Compras.gov.br;Material;8960;BEBIDAS NÃO ALCOÓLICAS;19555;ÁGUA MINERAL NATURAL;;;-;0,0000;0,0000;50000,0000;0,0000;31/03/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;77;Soluções de TIC;930290-26/2026;Locação de impressoras;Catálogo do Compras.gov.br;Serviço;168;SERVIÇOS AUXILIARES DE TECNOLOGIA DA INFORMAÇÃO  E  COMUNICAÇÃO (TIC);;;;;-;0,0000;0,0000;100000,0000;0,0000;03/08/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;76;Material;930290-22/2026;Brindes;Catálogo do Compras.gov.br;Material;8465;EQUIPAMENTOS INDIVIDUAIS;14313;BOLSA NECESSIDADES PESSOAIS;619398;ALTURA: 16, CARACTERÍSTICAS ADICIONAIS: CONFORME MODELO DO ÓRGÃO, COR: PRETA, LARGURA: 22, MATERIAL: TECIDO SINTÉTICO, TIPO FECHAMENTO: ZIPPER;UN;5000,0000;45,0000;225000,0000;0,0000;01/09/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;78;Serviço;930290-27/2026;Serviços de sorologia, hemoglobinômetro e controle de qualidade;Catálogo do Compras.gov.br;Serviço;835;SERVIÇOS CIENTÍFICOS E OUTROS SERVIÇOS TÉCNICOS;;;19127;CONTROLE QUALIDADE - LABORATÓRIO;-;1,0000;5000,0000;5000,0000;0,0000;31/07/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;79;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;9390;PRODUTOS DIVERSOS NÃO METÁLICOS;4175;CAIXA TÉRMICA;475420;APLICAÇÃO: TRANSPORTE DE HEMOCOMPONENTES, CAPACIDADE: 12, CARACTERÍSTICAS ADICIONAIS: COM ALÇA E TAMPA, TAMANHO CERCA DE 40 X 25 X 26 CM, MATERIAL: POLIPROPILENO;UN;20,0000;1000,0000;20000,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;80;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;9390;PRODUTOS DIVERSOS NÃO METÁLICOS;4175;CAIXA TÉRMICA;447890;APLICAÇÃO: TRANSPORTE DE HEMOCOMPONENTES, CAPACIDADE: 15, CARACTERÍSTICAS ADICIONAIS: COM TERMÔMETRO DIGITAL, 295 X 260 X 385MM, MATERIAL: POLIPROPILENO/POLIESTIRENO/POLIETILENO/POLIURETANO;UN;10,0000;1096,0000;10960,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;81;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;9390;PRODUTOS DIVERSOS NÃO METÁLICOS;4175;CAIXA TÉRMICA;468712;CAPACIDADE: 26, CARACTERÍSTICAS ADICIONAIS: COM TERMÔMETRO DIGITAL, 51 X 27 X 32,5 CM, MATERIAL: POLIURETANO;UN;12,0000;1096,0000;13152,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;82;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;6383;DOPPLER;391202;ACESSÓRIOS: 2 SONDAS TRANSTEMPORAIS 1MHZ, CAPACETE FIXAÇÃO, COMPONENTES: SISTÓLICA, DIASTÓLICA, PULSATILIDADE, RESISTÊNCIA, MODELO: ESPECTRO E CÁLCULO DE VELOCIDADE FLUXO CEREBRAL, TIPO: TRANSCRANIANO, CONTÍNUO, BILATERAL TRANSTEMPORAL;UN;1,0000;490000,0000;490000,0000;0,0000;01/06/2026
