Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;44;Material;927848-23/2026;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS E CIRÚRGICOS;Catálogo do Compras.gov.br;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;18347;PEÇA / ACESSÓRIO PARA VIDEOSCÓPIO;600019;COMPATIBILIDADE: C/ COMPATIBILIDADE ESPECÍFICA, MATERIAL: PLÁSTICO, TIPO 1: CAPA DE ACABAMENTO DA PONTA DISTAL;UN;1200,0000;2,0000;2400,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;45;Material;927848-23/2026;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS E CIRÚRGICOS;Catálogo do Compras.gov.br;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;19091;MATERIAL ESPECIAL CARDIOVASCULAR;479385;APLICAÇÃO*: P/ ACESSO PERCUTÂNEO DE CÂNULA ARTERIAL FEMORAL, APRESENTAÇÃO: CONJUNTO COMPLETO, COMPONENTE 1: C/ AGULHA PUNÇÃO, FIO GUIA E DILATADORES, EMBALAGEM: EMBALAGEM INDIVIDUAL, ESTERILIDADE: ESTÉRIL, DESCARTÁVEL;UN;30,0000;113,0000;3390,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;46;Material;927848-23/2026;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS E CIRÚRGICOS;Catálogo do Compras.gov.br;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;8694;LANCETA;303151;CARACTERÍSTICAS ADICIONAIS: ESTÉRIL, EMBALAGEM INDIVIDUAL, MATERIAL LÂMINA: AÇO INOXIDÁVEL,PONTA AFIADA,TRIFACETADA, USO: DESCARTÁVEL;UN;150000,0000;0,2100;31500,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;47;Material;927848-23/2026;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS E CIRÚRGICOS;Catálogo do Compras.gov.br;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;7910;SISTEMA IMPLANTÁVEL P/ ESTIMULAÇÃO CARDÍACA;601057;APLICAÇÃO: ENDOCÁRDICO, COMPONENTE: ELETRODO, COMPONENTE II: C/ SISTEMA DE ENTREGA CERCA DE 5 FR, CONEXÃO: CONECTOR PARA GERADOR, DIMENSÕES: CERCA DE 110, MODELO: P/ MARCAPASSO TEMPORÁRIO EXTERNO, TIPO: BIPOLAR, TIPO USO: ESTÉRIL, USO ÚNICO;UN;24,0000;500,0000;12000,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;48;Material;927848-23/2026;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS E CIRÚRGICOS;Catálogo do Compras.gov.br;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;2245;MÁSCARA GASOTERAPIA;623739;APLICAÇÃO: P/ MÉDIA CONCENTRAÇÃO, COMPONENTE ADICIONAL: C/ VÁLVULA DE EXALAÇÃO, MATERIAL: PLÁSTICO, TAMANHO: ADULTO, TIPO CONECTOR: CONECTOR PADRÃO, TIPO EXTENSÃO: EXTENSOR CERCA DE 2,0 M, TIPO FIXAÇÃO: C/ CLIPE NASAL E FIXADOR CEFÁLICO AJUSTÁVEL;UN;450,0000;6,0000;2700,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;49;Material;927848-23/2026;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS E CIRÚRGICOS;Catálogo do Compras.gov.br;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;2639;SONDA TRATO URINÁRIO;438578;CALIBRE: 20, COMPONENTES: C/ ORIFÍCIOS LATERAIS, CONECTOR: CONECTORES PADRÃO, EMBALAGEM: EMBALAGEM INDIVIDUAL, ESTERILIDADE: ESTÉRIL, DESCARTÁVEL, MATERIAL: SILICONE, MODELO: FOLEY, TIPO PONTA: PONTA DISTAL CILÍNDRICA FECHADA, VIAS: 3 VIAS, VOLUME: C/ BALÃO CERCA 30;UN;600,0000;2,9000;1740,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;52;Material;927848-20/2026;EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS E COMERCIAIS;Catálogo do Compras.gov.br;Material;3590;EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS E  COMERCIAIS;;;;;-;0,0000;0,0000;170000,0000;0,0000;01/12/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;53;Material;927848-19/2026;EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS E COMERCIAIS;Catálogo do Compras.gov.br;Material;3590;EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS E  COMERCIAIS;;;;;-;0,0000;0,0000;42000,0000;0,0000;01/12/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;54;Material;927848-18/2026;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;15328;BANHO MARIA;441421;ALTURA: 47, COMPRIMENTO: 67, LARGURA: 38, MATERIAL: AÇO INOXIDÁVEL;UN;1,0000;1500,0000;1500,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;55;Material;927848-17/2026;PEÇAS, ACESSÓRIOS E FERRAMENTAS PARA REDES DE TIC;Catálogo do Compras.gov.br;Material;7080;PEÇAS, ACESSÓRIOS E FERRAMENTAS PARA REDES DE TIC;;;;;-;0,0000;0,0000;70000,0000;0,0000;31/08/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;56;Material;927848-16/2026;EQUIPAMENTOS DE REDE DE TIC - LOCAL E REMOTA;Catálogo do Compras.gov.br;Material;7050;EQUIPAMENTOS DE REDE DE TIC - LOCAL E REMOTA;;;;;-;0,0000;0,0000;200000,0000;0,0000;31/08/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;57;Material;927848-15/2026;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE FINALIDADES ESPECIAIS;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;437;TOUCA HOSPITALAR;428620;CARACTERÍSTICA ADICIONAL 01: HIPOALERGÊNICA, ATÓXICA, INODORA, UNISSEX, COR*: SEM COR, GRAMATURA*: CERCA DE 30, MATERIAL*: NÃO TECIDO 100% POLIPROPILENO, MODELO: COM ELÁSTICO EM TODA VOLTA, TAMANHO*: ÚNICO, TIPO USO*: DESCARTÁVEL;EMB;8880,0000;0,1100;976,8000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;58;Material;927848-15/2026;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE FINALIDADES ESPECIAIS;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30094;AVENTAL PROCEDIMENTO - PARAMENTAÇÃO;604957;COR: C/ COR, ESTERILIDADE: NÃO ESTÉRIL, DESCARTÁVEL, GRAMATURA: CERCA DE 40, MATERIAL: NÃO TECIDO 100% POLIPROPILENO - TIPO SMS, MODELO MANGA: LONGA C/ PUNHO EM MALHA, PROPRIEDADE: HIDROREPELENTE, TAMANHO: GRANDE (G), TIPO DE BARREIRA: C/ BARREIRA BACTERIANA, TIPO FECHAMENTO: POSTERIOR P/ PESCOÇO E CINTURA;UN;10500,0000;2,0000;21000,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;59;Material;927848-15/2026;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE FINALIDADES ESPECIAIS;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30247;LUVA P/ PROCEDIMENTO DE SAÚDE NÃO CIRÚRGICO C/ ANVISA;619841;COR: C/ COR, ESTERILIDADE: NÃO ESTÉRIL, USO ÚNICO, FORMATO: AMBIDESTRA, MATERIAL: BORRACHA NATURAL - LÁTEX, PÓ: COM PÓ BIOABSORVÍVEL, SUPERFÍCIE: SUPERFÍCIE LISA, TAMANHO: MÉDIO - M;UN;696000,0000;0,1700;118320,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;60;Material;927848-15/2026;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE FINALIDADES ESPECIAIS;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30248;LUVA CIRÚRGICA;620077;APRESENTAÇÃO: EM PAR, COR: C/ COR, EMBALAGEM: EMBALAGEM INDIVIDUAL, ESTERILIDADE: ESTÉRIL, USO ÚNICO, FORMATO: ANATÔMICO, MATERIAL: BORRACHA NATURAL - LÁTEX, PÓ: COM PÓ BIOABSORVÍVEL, SUPERFÍCIE: SUPERFÍCIE LISA, TAMANHO: Nº 7,5;PAR;33600,0000;1,0600;35616,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;61;Material;927848-15/2026;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE FINALIDADES ESPECIAIS;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30029;MÁSCARA CIRÚRGICA;485312;COR: C/ COR, EFICIÊNCIA: EFP MAIOR QUE 98% E BFE MAIOR QUE 95%, ESTERILIDADE: DESCARTÁVEL, FILTRO: ELEMENTO FILTRANTE INTERNO, FORMATO: RETANGULAR, C/ PREGAS HORIZONTAIS, MATERIAL: NÃO TECIDO 100% POLIPROPILENO, MODELO: AJUSTÁVEL, CLIPE NASAL, QUANTIDADE CAMADAS: MÍNIMO 3 CAMADAS, TAMANHO: ADULTO;UN;224400,0000;0,1000;22440,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;62;Material;927848-13/2026;MATERIAIS DIVERSOS PARA CONSTRUÇÃO;Catálogo do Compras.gov.br;Material;5680;MATERIAIS DIVERSOS PARA CONSTRUÇÃO;;;;;-;0,0000;0,0000;200000,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;66;Material;927848-6/2026;Aquisição de utensílios de Copa e Cozinha para armazenamento, preparo e distribuição de refeições.;Catálogo do Compras.gov.br;Material;7330;UTENSÍLIOS E FERRAMENTAS MANUAIS DE COZINHA;;;;;-;0,0000;0,0000;151000,0000;0,0000;24/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;67;Material;927848-6/2026;Aquisição de utensílios de Copa e Cozinha para armazenamento, preparo e distribuição de refeições.;Catálogo do Compras.gov.br;Material;3590;EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS E  COMERCIAIS;;;;;-;0,0000;0,0000;270000,0000;0,0000;24/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;68;Material;927848-9/2026;SUBSTÂNCIAS PARA DIAGNÓSTICO "IN VITRO", REAGENTES, CONJUNTOS E JOGOS PARA TESTE;Catálogo do Compras.gov.br;Material;6550;SUBSTÂNCIAS PARA DIAGNÓSTICO "IN VITRO",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE;18984;REAGENTE PARA DIAGNÓSTICO CLÍNICO 5;618813;APRESENTAÇÃO: TESTE, MÉTODO: IMUNOCROMATOGRAFIA, TIPO: CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE: QUANTITATIVO DE BETA HCG;TESTE;1000,0000;0,7000;700,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;69;Material;927848-9/2026;SUBSTÂNCIAS PARA DIAGNÓSTICO "IN VITRO", REAGENTES, CONJUNTOS E JOGOS PARA TESTE;Catálogo do Compras.gov.br;Material;6550;SUBSTÂNCIAS PARA DIAGNÓSTICO "IN VITRO",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE;5778;REAGENTE PARA DIAGNÓSTICO CLÍNICO 1;430934;APRESENTAÇÃO: TESTE, MÉTODO: AGLUTINAÇÃO EM PLACA, TIPO: CONJUNTO COMPLETO, TIPO DE ANÁLISE: QUALITATIVO DE ANTI TREPONEMA PALLIDUM;TESTE;5000,0000;0,3000;1500,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;70;Material;927848-9/2026;SUBSTÂNCIAS PARA DIAGNÓSTICO "IN VITRO", REAGENTES, CONJUNTOS E JOGOS PARA TESTE;Catálogo do Compras.gov.br;Material;6550;SUBSTÂNCIAS PARA DIAGNÓSTICO "IN VITRO",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE;19105;REAGENTE PARA DIAGNÓSTICO CLÍNICO 7;412407;APRESENTAÇÃO: TESTE, CARACTERÍSTICAS ADICIONAIS: PARA AMOSTRA DE FEZES, MÉTODO: IMUNOCROMATOGRAFIA, TIPO: CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE: QUALITATIVO TOXINAS A E B DE CLOSTRIDIUM DIFFICILE;TESTE;300,0000;34,0000;10200,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;71;Material;927848-8/2026;DISPOSITIVOS E ACESSÓRIOS PARA INSTALAÇÕES HIDRÁULICAS;Catálogo do Compras.gov.br;Material;4510;DISPOSITIVOS E ACESSÓRIOS PARA INSTALAÇÕES HIDRÁULICAS;;;;;-;0,0000;0,0000;280000,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;72;Material;927848-14/2026;FIOS E CABOS ELÉTRICOS;Catálogo do Compras.gov.br;Material;6145;FIOS E CABOS ELÉTRICOS;;;;;-;0,0000;0,0000;100000,0000;0,0000;30/11/2026
ERN - HOSPITAL COLÔNIA DR. JOÃO MACHADO;927848;73;Material;927848-12/2026;FERRAGENS DIVERSAS;Catálogo do Compras.gov.br;Material;5340;FERRAGENS DIVERSAS;;;;;-;0,0000;0,0000;410000,0000;0,0000;30/11/2026
